,product_type_no,graphical_appearance_no,colour_group_code,index_code,section_no,garment_group_no
75664,87,1010016,43,A,97,1001
75665,66,1010016,19,A,97,1001
75666,265,1010001,14,A,15,1013
75667,265,1010001,13,A,15,1013
75668,265,1010001,9,A,15,1013
75669,265,1010016,9,A,15,1013
75670,68,1010016,5,A,97,1001
75671,77,1010016,5,A,97,1001
75672,67,1010026,19,A,97,1001
75673,262,1010016,12,D,53,1007
75674,262,1010016,9,D,53,1007
75675,262,1010016,73,D,53,1007
75676,74,1010016,9,A,97,1001
75677,265,1010016,9,D,53,1013
75678,265,1010016,19,D,53,1013
75679,71,1010016,53,A,97,1001
75680,71,1010016,19,A,97,1001
75681,71,1010016,9,A,97,1001
75682,71,1010016,22,A,97,1001
75683,70,1010026,3,A,97,1001
75684,93,1010016,23,A,97,1001
75685,80,1010016,13,A,97,1001
75686,80,1010016,83,A,97,1001
75687,84,1010026,19,A,97,1001
75688,66,1010026,19,A,97,1001
75689,94,1010016,9,F,27,1020
75690,255,1010014,32,H,46,1005
75691,255,1010014,10,H,46,1005
75692,255,1010014,81,H,46,1005
75693,255,1010001,73,H,46,1005
75694,255,1010014,10,H,46,1005
75695,262,1010016,9,D,53,1007
75696,270,1010016,73,G,41,1006
75697,308,1010005,73,F,55,1005
75698,255,1010001,10,F,20,1005
75699,255,1010001,73,F,20,1005
75700,255,1010001,42,F,20,1005
75701,255,1010001,9,F,20,1005
75702,255,1010005,7,F,20,1005
75703,255,1010014,9,F,20,1005
75704,255,1010017,9,F,20,1005
75705,255,1010001,73,F,20,1005
75706,255,1010001,10,F,20,1005
75707,255,1010001,10,F,20,1005
75708,255,1010001,9,F,20,1005
75709,255,1010001,10,F,20,1005
75710,255,1010001,9,F,20,1005
75711,255,1010017,73,F,20,1005
75712,255,1010001,9,F,20,1005
75713,255,1010001,13,F,20,1005
75714,255,1010001,9,F,20,1005
75715,255,1010001,9,F,20,1005
75716,255,1010001,73,F,20,1005
75717,255,1010001,73,F,20,1005
75718,272,1010016,6,G,41,1006
75719,272,1010004,73,G,41,1006
75720,245,1010016,51,D,50,1005
75721,245,1010016,22,D,50,1005
75722,265,1010001,11,A,15,1013
75723,255,1010008,73,I,47,1005
75724,255,1010008,73,I,47,1005
75725,255,1010008,9,I,47,1005
75726,272,1010016,21,A,18,1009
75727,89,1010016,9,F,27,1020
75728,255,1010001,10,F,20,1005
75729,252,1010016,51,D,50,1005
75730,252,1010016,43,D,50,1005
75731,245,1010016,71,D,50,1005
75732,265,1010016,32,A,11,1013
75733,252,1010010,8,G,41,1003
75734,308,1010016,9,F,55,1005
75735,308,1010016,19,F,55,1005
75736,286,1010016,9,B,61,1017
75737,286,1010016,51,B,61,1017
75738,286,1010001,9,B,61,1017
75739,286,1010016,52,B,61,1017
75740,265,1010016,9,A,15,1013
75741,265,1010016,32,A,15,1013
75742,252,1010016,14,A,8,1003
75743,252,1010016,53,A,8,1003
75744,252,1010010,11,A,8,1003
75745,254,1010016,9,A,8,1005
75746,254,1010001,17,A,8,1005
75747,302,1010017,10,H,72,1021
75748,302,1010001,6,H,72,1021
75749,302,1010016,7,H,72,1021
75750,302,1010017,81,H,72,1021
75751,302,1010005,7,H,72,1021
75752,302,1010001,81,H,72,1021
75753,302,1010001,73,H,72,1021
75754,302,1010001,30,H,72,1021
75755,302,1010017,73,I,72,1021
75756,302,1010005,73,I,72,1021
75757,302,1010005,19,I,72,1021
75758,302,1010012,92,I,72,1021
75759,302,1010017,9,I,72,1021
75760,302,1010001,9,I,72,1021
75761,302,1010001,73,I,72,1021
75762,302,1010014,73,I,72,1021
75763,302,1010016,7,I,72,1021
75764,302,1010001,9,I,72,1021
75765,302,1010005,73,I,72,1021
75766,245,1010016,73,A,2,1003
75767,252,1010022,12,A,2,1003
75768,252,1010022,17,A,2,1003
75769,71,1010016,73,J,45,1019
75770,274,1010016,9,A,18,1005
75771,275,1010016,22,A,18,1009
75772,275,1010016,93,A,18,1009
75773,94,1010016,10,F,27,1020
75774,94,1010016,10,F,27,1020
75775,94,1010016,9,F,27,1020
75776,94,1010016,14,F,27,1020
75777,94,1010016,7,F,27,1020
75778,262,1010016,13,D,50,1010
75779,258,1010007,10,D,50,1010
75780,258,1010007,10,D,50,1010
75781,259,1010004,71,D,50,1010
75782,274,1010023,7,H,46,1016
75783,265,1010016,73,A,8,1005
75784,265,1010001,9,A,8,1005
75785,265,1010016,32,A,8,1005
75786,265,1010010,72,A,8,1005
75787,70,1010016,5,C,66,1019
75788,94,1010001,9,J,42,1020
75789,308,1010016,9,S,22,1005
75790,258,1010016,10,A,15,1010
75791,258,1010016,9,A,15,1010
75792,258,1010016,43,A,15,1010
75793,258,1010016,93,A,15,1010
75794,258,1010016,33,A,15,1010
75795,258,1010016,12,A,15,1010
75796,308,1010014,10,F,55,1005
75797,308,1010014,9,F,55,1005
75798,308,1010014,13,F,55,1005
75799,308,1010014,32,F,55,1005
75800,308,1010014,13,F,55,1005
75801,308,1010001,9,F,55,1005
75802,308,1010014,9,F,55,1005
75803,308,1010014,7,F,55,1005
75804,308,1010014,21,F,55,1005
75805,259,1010016,10,A,15,1010
75806,253,1010001,11,A,18,1005
75807,255,1010014,10,F,55,1005
75808,255,1010008,9,F,55,1005
75809,255,1010014,12,F,55,1005
75810,255,1010008,9,F,55,1005
75811,255,1010014,10,F,55,1005
75812,255,1010014,12,F,55,1005
75813,255,1010014,9,F,55,1005
75814,272,1010014,9,F,55,1005
75815,255,1010014,10,F,55,1005
75816,255,1010014,10,F,55,1005
75817,255,1010014,9,F,55,1005
75818,272,1010016,9,D,50,1009
75819,272,1010016,11,D,50,1009
75820,274,1010016,73,G,41,1005
75821,252,1010005,9,F,55,1005
75822,252,1010005,9,F,55,1005
75823,92,1010016,17,C,64,1020
75824,92,1010016,9,C,64,1020
75825,89,1010016,9,C,64,1020
75826,89,1010016,17,C,64,1020
75827,90,1010016,9,C,64,1020
75828,90,1010016,17,C,64,1020
75829,90,1010016,14,C,64,1020
75830,90,1010016,9,C,64,1020
75831,265,1010017,73,A,8,1010
75832,254,1010016,9,A,8,1010
75833,283,1010016,9,B,61,1017
75834,267,1010016,11,A,18,1009
75835,262,1010014,73,A,18,1008
75836,286,1010016,9,B,61,1017
75837,286,1010016,52,B,61,1017
75838,256,1010001,73,G,44,1002
75839,256,1010001,73,G,44,1002
75840,262,1010016,9,F,31,1007
75841,262,1010016,17,F,31,1007
75842,252,1010016,9,A,97,1001
75843,264,1010020,10,F,23,1008
75844,264,1010016,73,F,23,1008
75845,264,1010016,93,F,23,1008
75846,264,1010016,43,F,23,1008
75847,264,1010016,14,F,23,1008
75848,264,1010016,14,F,23,1008
75849,272,1010023,9,F,56,1016
75850,272,1010023,72,F,56,1016
75851,272,1010023,8,F,56,1016
75852,288,1010014,73,D,51,1017
75853,288,1010014,10,D,51,1017
75854,66,1010002,42,J,43,1019
75855,308,1010016,9,G,41,1007
75856,75,1010016,9,J,45,1019
75857,75,1010001,73,J,45,1019
75858,272,1010016,9,A,8,1009
75859,272,1010016,9,A,8,1009
75860,272,1010016,73,A,8,1009
75861,272,1010016,13,A,8,1009
75862,253,1010001,9,A,8,1010
75863,262,1010015,9,I,45,1007
75864,272,1010004,13,F,20,1009
75865,272,1010016,9,F,20,1009
75866,272,1010016,73,F,20,1009
75867,272,1010004,73,F,20,1009
75868,255,1010001,10,I,79,1002
75869,255,1010001,22,I,79,1002
75870,265,1010016,19,A,15,1005
75871,274,1010016,73,G,44,1002
75872,274,1010016,92,G,44,1002
75873,264,1010004,9,A,15,1008
75874,264,1010004,43,A,15,1008
75875,264,1010004,42,A,15,1008
75876,264,1010004,43,A,15,1008
75877,264,1010004,17,A,15,1008
75878,262,1010016,13,A,19,1007
75879,262,1010017,11,A,18,1008
75880,262,1010016,7,S,22,1007
75881,265,1010016,9,D,51,1002
75882,265,1010010,7,D,51,1002
75883,265,1010016,31,D,51,1002
75884,265,1010016,19,D,51,1002
75885,66,1010016,9,D,52,1019
75886,273,1010004,42,D,53,1009
75887,87,1010016,9,C,64,1020
75888,87,1010016,17,C,64,1020
75889,87,1010016,9,C,64,1020
75890,91,1010016,9,F,27,1020
75891,275,1010016,9,A,11,1005
75892,275,1010017,10,A,11,1012
75893,265,1010016,23,D,50,1001
75894,265,1010016,9,D,51,1002
75895,265,1010017,23,D,51,1002
75896,265,1010016,7,D,51,1002
75897,255,1010001,9,S,22,1005
75898,255,1010014,10,S,22,1005
75899,255,1010001,9,S,22,1005
75900,255,1010001,42,S,22,1005
75901,255,1010001,9,S,22,1005
75902,255,1010001,21,S,22,1005
75903,255,1010014,33,S,22,1005
75904,255,1010001,73,S,22,1005
75905,255,1010014,10,S,22,1005
75906,255,1010001,10,S,22,1005
75907,255,1010001,93,S,22,1005
75908,255,1010001,82,S,22,1005
75909,255,1010001,6,S,22,1005
75910,255,1010001,9,S,22,1005
75911,274,1010016,9,A,15,1009
75912,272,1010016,9,A,15,1009
75913,272,1010016,17,A,15,1009
75914,272,1010004,12,A,15,1009
75915,272,1010004,9,A,15,1009
75916,272,1010016,73,A,15,1009
75917,272,1010016,14,A,15,1009
75918,272,1010004,11,A,15,1009
75919,272,1010004,17,A,15,1009
75920,272,1010016,19,A,15,1009
75921,272,1010001,9,A,15,1009
75922,272,1010016,73,A,15,1009
75923,272,1010004,9,A,15,1009
75924,272,1010001,9,A,15,1009
75925,272,1010016,13,A,15,1009
75926,272,1010004,10,A,15,1009
75927,272,1010016,19,A,15,1009
75928,272,1010016,13,A,15,1009
75929,272,1010016,33,A,15,1009
75930,297,1010017,10,B,62,1017
75931,274,1010025,73,H,46,1005
75932,274,1010018,22,H,46,1005
75933,274,1010018,23,H,46,1005
75934,274,1010018,73,H,46,1005
75935,264,1010010,8,F,23,1008
75936,264,1010010,73,F,23,1008
75937,264,1010010,43,F,23,1008
75938,264,1010016,9,F,23,1008
75939,264,1010010,11,F,23,1008
75940,264,1010010,73,F,23,1008
75941,264,1010010,72,F,23,1008
75942,264,1010010,13,F,23,1008
75943,264,1010010,93,F,23,1008
75944,69,1010002,7,F,25,1019
75945,69,1010002,73,F,25,1019
75946,69,1010002,9,F,25,1019
75947,504,1010002,73,F,25,1019
75948,69,1010002,7,F,25,1019
75949,69,1010002,9,F,25,1019
75950,69,1010002,12,F,25,1019
75951,265,1010001,13,A,15,1013
75952,59,1010016,32,B,60,1018
75953,59,1010016,50,B,60,1018
75954,59,1010026,10,B,60,1018
75955,264,1010004,7,A,15,1008
75956,264,1010016,13,A,15,1008
75957,264,1010016,9,A,15,1008
75958,259,1010004,13,F,23,1011
75959,259,1010004,73,F,23,1011
75960,259,1010004,43,F,23,1011
75961,252,1010016,9,D,51,1002
75962,252,1010010,7,D,51,1002
75963,252,1010016,11,D,51,1002
75964,252,1010016,31,D,51,1002
75965,265,1010001,9,A,15,1013
75966,274,1010023,7,H,46,1016
75967,265,1010001,12,D,50,1001
75968,265,1010001,9,D,50,1001
75969,265,1010004,11,D,50,1001
75970,504,1010016,9,F,25,1019
75971,504,1010016,10,F,25,1019
75972,69,1010016,73,F,25,1019
75973,69,1010016,42,F,25,1019
75974,69,1010016,51,F,25,1019
75975,69,1010016,23,F,25,1019
75976,69,1010016,19,F,25,1019
75977,69,1010016,13,F,25,1019
75978,265,1010016,9,D,50,1001
75979,265,1010004,11,D,50,1001
75980,265,1010016,9,D,50,1001
75981,286,1010016,9,B,61,1017
75982,286,1010016,43,B,61,1017
75983,286,1010016,42,B,61,1017
75984,286,1010016,43,B,61,1017
75985,265,1010007,10,A,15,1013
75986,265,1010007,71,A,15,1013
75987,272,1010023,72,H,46,1016
75988,272,1010023,72,H,46,1016
75989,274,1010023,73,I,47,1016
75990,75,1010016,13,C,65,1019
75991,75,1010016,9,C,65,1019
75992,265,1010016,9,A,11,1013
75993,265,1010016,51,A,11,1013
75994,265,1010016,93,A,11,1013
75995,297,1010006,9,B,62,1017
75996,297,1010006,51,B,62,1017
75997,297,1010006,9,B,62,1017
75998,306,1010016,33,B,62,1017
75999,262,1010016,14,A,2,1007
76000,297,1010010,9,B,62,1017
76001,297,1010010,51,B,62,1017
76002,297,1010010,13,B,62,1017
76003,297,1010010,13,B,62,1017
76004,69,1010002,9,F,25,1019
76005,268,1010014,93,G,41,1005
76006,255,1010017,53,F,26,1002
76007,255,1010017,82,F,26,1002
76008,255,1010010,19,F,26,1002
76009,255,1010017,43,F,26,1002
76010,255,1010017,6,F,26,1002
76011,255,1010010,52,F,26,1002
76012,255,1010017,14,F,26,1002
76013,255,1010017,22,F,26,1002
76014,255,1010017,73,F,26,1002
76015,94,1010016,10,J,42,1020
76016,275,1010016,9,A,16,1002
76017,267,1010016,42,D,53,1013
76018,267,1010006,9,D,53,1013
76019,265,1010016,73,A,11,1005
76020,265,1010016,82,A,11,1005
76021,262,1010016,9,F,31,1007
76022,262,1010016,19,F,31,1007
76023,265,1010001,12,D,53,1013
76024,87,1010016,9,C,64,1020
76025,87,1010016,17,C,64,1020
76026,87,1010016,9,C,64,1020
76027,87,1010016,9,C,64,1020
76028,87,1010016,9,C,64,1020
76029,87,1010016,9,C,64,1020
76030,87,1010016,17,C,64,1020
76031,87,1010016,9,C,64,1020
76032,87,1010016,43,C,64,1020
76033,87,1010001,17,C,64,1020
76034,87,1010026,9,C,64,1020
76035,256,1010016,9,A,15,1005
76036,256,1010016,10,A,15,1005
76037,256,1010016,22,A,15,1005
76038,87,1010016,9,C,64,1020
76039,87,1010016,17,C,64,1020
76040,100,1010016,9,C,64,1020
76041,100,1010016,9,C,64,1020
76042,100,1010016,17,C,64,1020
76043,71,1010002,8,J,45,1019
76044,71,1010002,51,J,45,1019
76045,254,1010016,51,A,2,1010
76046,286,1010016,9,B,61,1017
76047,286,1010010,7,B,61,1017
76048,66,1010016,73,F,25,1019
76049,302,1010001,9,F,26,1021
76050,302,1010001,73,F,26,1021
76051,302,1010001,52,F,26,1021
76052,302,1010001,73,F,26,1021
76053,302,1010001,73,F,26,1021
76054,302,1010014,42,F,26,1021
76055,302,1010001,73,F,26,1021
76056,302,1010001,91,F,26,1021
76057,302,1010001,52,F,26,1021
76058,302,1010001,9,F,26,1021
76059,302,1010001,82,F,26,1021
76060,302,1010001,52,F,26,1021
76061,302,1010001,73,F,26,1021
76062,302,1010001,7,F,26,1021
76063,302,1010001,9,F,26,1021
76064,302,1010001,6,F,26,1021
76065,302,1010001,63,F,26,1021
76066,302,1010001,73,F,26,1021
76067,302,1010001,9,F,26,1021
76068,302,1010001,73,F,26,1021
76069,302,1010001,72,F,26,1021
76070,302,1010001,7,F,26,1021
76071,302,1010001,7,F,26,1021
76072,302,1010001,9,F,26,1021
76073,302,1010001,83,F,26,1021
76074,302,1010001,8,F,26,1021
76075,302,1010022,9,F,26,1021
76076,302,1010001,72,F,26,1021
76077,302,1010001,9,F,26,1021
76078,302,1010001,73,F,26,1021
76079,302,1010001,42,F,26,1021
76080,302,1010001,62,F,26,1021
76081,302,1010001,73,F,26,1021
76082,302,1010001,73,F,26,1021
76083,302,1010001,71,F,26,1021
76084,302,1010001,7,F,26,1021
76085,302,1010001,91,F,26,1021
76086,302,1010001,93,F,26,1021
76087,302,1010001,32,F,26,1021
76088,302,1010001,52,F,26,1021
76089,302,1010001,82,F,26,1021
76090,302,1010001,9,F,26,1021
76091,302,1010001,72,F,26,1021
76092,302,1010001,63,F,26,1021
76093,302,1010001,13,F,26,1021
76094,302,1010001,7,F,26,1021
76095,302,1010001,9,F,26,1021
76096,302,1010001,9,F,26,1021
76097,302,1010001,61,F,26,1021
76098,302,1010001,9,F,26,1021
76099,302,1010001,19,F,26,1021
76100,302,1010001,72,F,26,1021
76101,302,1010001,19,F,26,1021
76102,302,1010001,82,F,26,1021
76103,302,1010001,73,F,26,1021
76104,302,1010001,9,F,26,1021
76105,302,1010001,9,F,26,1021
76106,302,1010001,10,F,26,1021
76107,302,1010001,21,F,26,1021
76108,302,1010001,71,F,26,1021
76109,302,1010001,82,F,26,1021
76110,302,1010001,52,F,26,1021
76111,302,1010001,73,F,26,1021
76112,302,1010001,73,F,26,1021
76113,302,1010014,73,F,26,1021
76114,302,1010001,82,F,26,1021
76115,302,1010001,7,F,26,1021
76116,302,1010001,81,F,26,1021
76117,302,1010001,33,F,26,1021
76118,302,1010001,9,F,26,1021
76119,302,1010001,73,F,26,1021
76120,302,1010001,73,F,26,1021
76121,302,1010001,93,F,26,1021
76122,302,1010001,8,F,26,1021
76123,302,1010001,73,F,26,1021
76124,78,1010001,93,C,66,1019
76125,75,1010017,51,J,45,1019
76126,257,1010016,10,D,58,1003
76127,80,1010016,9,F,25,1019
76128,80,1010010,8,F,25,1019
76129,80,1010010,7,F,25,1019
76130,80,1010016,73,F,25,1019
76131,80,1010016,14,F,25,1019
76132,80,1010016,9,C,65,1019
76133,80,1010016,12,C,65,1019
76134,258,1010016,10,A,18,1010
76135,258,1010016,21,A,18,1010
76136,258,1010016,12,A,18,1010
76137,258,1010006,10,A,18,1010
76138,258,1010016,9,A,18,1010
76139,276,1010016,9,I,45,1007
76140,276,1010016,19,I,45,1007
76141,265,1010001,21,D,50,1001
76142,265,1010001,9,A,6,1013
76143,265,1010016,9,A,6,1013
76144,265,1010001,73,A,6,1013
76145,267,1010001,73,A,18,1010
76146,265,1010016,22,A,18,1010
76147,265,1010001,11,A,18,1010
76148,265,1010016,9,A,18,1010
76149,265,1010017,11,A,18,1010
76150,265,1010016,21,A,18,1010
76151,265,1010001,11,A,18,1010
76152,283,1010016,9,B,61,1017
76153,265,1010016,12,A,18,1010
76154,258,1010001,10,A,18,1010
76155,258,1010001,42,A,18,1010
76156,265,1010001,33,A,18,1010
76157,265,1010001,42,A,18,1010
76158,258,1010022,10,A,18,1010
76159,258,1010016,12,A,18,1010
76160,258,1010016,42,A,18,1010
76161,275,1010017,22,A,15,1012
76162,253,1010007,11,A,18,1010
76163,253,1010007,9,A,18,1010
76164,306,1010016,9,B,61,1017
76165,78,1010001,12,C,66,1019
76166,78,1010016,5,C,66,1019
76167,93,1010014,7,J,42,1020
76168,93,1010001,7,J,42,1020
76169,93,1010014,73,J,42,1020
76170,265,1010015,10,H,76,1005
76171,93,1010001,7,J,42,1020
76172,67,1010002,9,C,65,1019
76173,67,1010001,22,C,65,1019
76174,252,1010010,6,A,6,1003
76175,252,1010016,92,A,6,1003
76176,252,1010016,42,A,6,1003
76177,255,1010016,10,A,14,1003
76178,255,1010016,9,A,14,1003
76179,255,1010016,33,A,14,1003
76180,93,1010016,9,J,42,1020
76181,67,1010016,9,C,65,1019
76182,67,1010016,43,C,65,1019
76183,264,1010001,73,A,15,1008
76184,272,1010016,9,A,8,1009
76185,272,1010016,73,A,8,1009
76186,272,1010010,13,A,8,1009
76187,258,1010016,10,A,6,1010
76188,258,1010016,31,A,6,1010
76189,258,1010016,19,A,6,1010
76190,258,1010016,10,A,11,1010
76191,258,1010016,9,A,11,1010
76192,258,1010016,93,A,11,1010
76193,258,1010016,43,A,11,1010
76194,258,1010016,10,A,11,1010
76195,258,1010016,83,A,11,1010
76196,272,1010023,73,A,8,1009
76197,252,1010016,14,A,14,1003
76198,252,1010016,7,A,14,1003
76199,252,1010016,9,A,14,1003
76200,252,1010010,12,A,14,1003
76201,81,1010001,73,J,45,1019
76202,81,1010005,73,J,45,1019
76203,265,1010016,9,A,8,1005
76204,265,1010016,52,A,8,1005
76205,254,1010001,9,A,8,1005
76206,275,1010016,9,D,53,1012
76207,275,1010016,43,D,53,1012
76208,275,1010016,9,D,53,1012
76209,265,1010016,93,A,8,1010
76210,308,1010016,31,H,76,1005
76211,252,1010016,9,A,8,1003
76212,254,1010010,12,A,8,1003
76213,254,1010016,14,A,8,1005
76214,254,1010016,9,A,8,1005
76215,254,1010016,73,A,8,1005
76216,275,1010016,51,H,76,1014
76217,258,1010016,12,A,6,1010
76218,258,1010016,8,A,6,1010
76219,258,1010016,19,A,6,1010
76220,258,1010007,11,D,50,1010
76221,265,1010016,9,D,50,1001
76222,265,1010001,82,D,50,1001
76223,265,1010001,10,D,50,1001
76224,144,1010016,9,C,64,1020
76225,253,1010001,12,A,15,1010
76226,265,1010016,9,A,11,1013
76227,265,1010016,73,A,11,1013
76228,265,1010016,53,A,11,1013
76229,265,1010016,73,A,11,1013
76230,265,1010016,51,A,11,1013
76231,275,1010016,73,A,11,1012
76232,254,1010016,93,A,2,1010
76233,254,1010016,10,A,2,1010
76234,254,1010016,9,A,2,1010
76235,74,1010001,10,C,66,1019
76236,74,1010001,11,C,66,1019
76237,74,1010017,9,C,66,1019
76238,74,1010001,33,C,66,1019
76239,74,1010001,6,C,66,1019
76240,74,1010001,42,C,66,1019
76241,74,1010001,42,C,66,1019
76242,74,1010001,92,C,66,1019
76243,74,1010001,52,C,66,1019
76244,74,1010001,51,C,66,1019
76245,74,1010001,9,C,66,1019
76246,74,1010001,33,C,66,1019
76247,74,1010006,31,C,66,1019
76248,74,1010001,32,C,66,1019
76249,74,1010001,32,C,66,1019
76250,74,1010001,43,C,66,1019
76251,74,1010001,9,C,66,1019
76252,265,1010016,9,D,51,1002
76253,297,1010001,10,G,44,1017
76254,297,1010001,10,G,44,1017
76255,297,1010008,81,G,44,1017
76256,258,1010016,10,A,11,1010
76257,258,1010016,43,A,11,1010
76258,258,1010016,9,A,11,1010
76259,258,1010016,22,A,11,1010
76260,258,1010016,51,A,11,1010
76261,270,1010014,10,G,41,1005
76262,270,1010014,73,G,41,1005
76263,270,1010008,73,G,41,1005
76264,272,1010014,7,F,55,1005
76265,272,1010014,9,F,55,1005
76266,272,1010014,13,F,55,1005
76267,272,1010014,93,F,55,1005
76268,272,1010014,13,F,55,1005
76269,272,1010001,9,F,55,1005
76270,308,1010014,7,F,55,1005
76271,308,1010014,9,F,55,1005
76272,308,1010014,13,F,55,1005
76273,308,1010014,93,F,55,1005
76274,308,1010014,51,F,55,1005
76275,308,1010014,13,F,55,1005
76276,308,1010001,9,F,55,1005
76277,272,1010026,7,H,46,1005
76278,263,1010016,73,A,19,1007
76279,263,1010016,13,A,19,1007
76280,263,1010010,12,A,19,1007
76281,264,1010016,9,F,23,1008
76282,263,1010016,93,A,19,1007
76283,263,1010016,12,A,19,1007
76284,263,1010001,13,A,19,1007
76285,265,1010001,9,A,15,1013
76286,262,1010016,40,A,19,1007
76287,262,1010016,7,A,19,1007
76288,262,1010016,10,A,19,1007
76289,262,1010016,9,A,19,1007
76290,262,1010001,13,A,19,1007
76291,262,1010016,93,A,19,1007
76292,262,1010001,13,A,19,1007
76293,263,1010016,17,A,19,1007
76294,263,1010001,9,A,19,1007
76295,272,1010016,9,F,23,1009
76296,272,1010015,9,A,11,1009
76297,272,1010015,9,A,11,1009
76298,308,1010010,73,I,47,1005
76299,252,1010002,7,I,47,1005
76300,265,1010016,9,A,16,1002
76301,265,1010016,17,A,16,1002
76302,274,1010016,9,A,18,1005
76303,253,1010016,9,A,18,1005
76304,253,1010016,12,A,18,1005
76305,253,1010016,9,A,16,1002
76306,69,1010016,9,F,25,1019
76307,69,1010016,23,F,25,1019
76308,69,1010016,9,F,25,1019
76309,78,1010016,43,C,66,1019
76310,78,1010016,51,C,66,1019
76311,259,1010023,71,H,46,1016
76312,274,1010016,43,A,2,1005
76313,274,1010001,12,A,2,1005
76314,253,1010014,10,D,53,1005
76315,253,1010014,42,D,53,1005
76316,262,1010016,7,A,19,1007
76317,262,1010001,11,A,19,1007
76318,263,1010016,6,A,19,1007
76319,265,1010001,9,D,53,1013
76320,265,1010001,42,D,53,1013
76321,265,1010016,52,D,53,1013
76322,265,1010016,9,D,53,1013
